SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,TX_AMOUNT,IS_FRAUD
8731,2972,166.69,False
8731,5368,166.69,False
8731,879,166.69,False
8731,9879,166.69,False
8731,5507,166.69,False
9050,9862,5.91,False
9050,4052,5.91,False
9050,5451,5.91,False
9050,9596,5.91,False
9050,7166,5.91,False
9050,9544,5.91,False
9050,9203,5.91,False
9050,8962,5.91,False
9050,2099,5.91,False
9050,9060,5.91,False
9050,7074,5.91,False
9050,1239,5.91,False
9050,3405,5.91,False
9050,2656,5.91,False
9050,2258,5.91,False
9050,7118,5.91,False
9050,9857,5.91,False
9050,6503,5.91,False
9050,5307,5.91,False
9050,5659,5.91,False
4307,2999,2637.41,False
8615,7550,104.56,False
8615,9664,104.56,False
8615,9367,104.56,False
8615,9059,104.56,False
8615,9485,104.56,False
8615,9981,104.56,False
8615,7267,104.56,False
8615,6049,104.56,False
8615,9600,104.56,False
8615,9776,104.56,False
8615,8032,104.56,False
8615,4919,104.56,False
8615,621,104.56,False
8615,9517,104.56,False
8615,4213,104.56,False
8615,539,104.56,False
8615,9827,104.56,False
1668,6165,135.64,False
1668,3389,135.64,False
1668,3333,135.64,False
1668,9941,135.64,False
1668,3487,135.64,False
1668,4037,135.64,False
1668,5700,135.64,False
4130,9991,23.1,False
4130,8562,23.1,False
4130,3244,23.1,False
4130,7107,23.1,False
4130,8847,23.1,False
4130,9625,23.1,False
4130,4249,23.1,False
4130,9283,23.1,False
518,8641,422.48,False
3710,6097,116.04,False
3710,5445,116.04,False
3710,7436,116.04,False
3710,8091,116.04,False
3710,7328,116.04,False
3710,7845,116.04,False
3710,9890,116.04,False
3710,9264,116.04,False
3636,2744,188.0,False
3636,6819,188.0,False
3636,7269,188.0,False
3636,9968,188.0,False
3636,8635,188.0,False
3636,9390,188.0,False
3636,3677,188.0,False
3636,8959,188.0,False
3728,9014,149.71,False
3728,2668,149.71,False
3728,8121,149.71,False
3728,8996,149.71,False
3728,8589,149.71,False
3728,6643,149.71,False
3728,4049,149.71,False
3728,6963,149.71,False
3728,922,149.71,False
2465,8721,507.25,False
9093,9575,9.35,False
9093,7880,9.35,False
9093,4062,9.35,False
9093,4184,9.35,False
9093,6298,9.35,False
9093,9975,9.35,False
9093,4792,9.35,False
9093,6992,9.35,False
9093,6563,9.35,False
9093,7278,9.35,False
9093,8863,9.35,False
9093,9450,9.35,False
9093,8382,9.35,False
9093,8929,9.35,False
9093,7426,9.35,False
9093,5325,9.35,False
9093,8619,9.35,False
9093,4933,9.35,False
9093,1968,9.35,False
9093,3800,9.35,False
6369,4529,372.58,False
3680,8299,135.83,False
3680,7818,135.83,False
3680,9836,135.83,False
3680,4754,135.83,False
3680,7060,135.83,False
3680,9395,135.83,False
3680,9838,135.83,False
3680,692,135.83,False
4955,8663,291.01,False
3208,7545,440.37,False
4641,9971,129.88,False
4641,6980,129.88,False
4641,9386,129.88,False
4641,9920,129.88,False
4641,4078,129.88,False
4641,4313,129.88,False
4641,5778,129.88,False
4641,5824,129.88,False
548,5492,510.16,False
2857,1710,331.3,False
4592,6917,540.29,False
8513,4481,593.78,False
3848,5294,374.82,False
2905,3305,335.67,False
8337,9774,694.16,False
4012,7420,12.58,False
4012,8006,12.58,False
4012,5454,12.58,False
4012,2421,12.58,False
4012,868,12.58,False
4012,916,12.58,False
4012,5270,12.58,False
4012,3407,12.58,False
5377,9982,698.57,False
7466,8520,581.01,False
7909,8201,228.1,False
9191,8265,5.39,False
9191,9464,5.39,False
9191,5892,5.39,False
9191,6487,5.39,False
9191,9712,5.39,False
9191,9995,5.39,False
9191,9852,5.39,False
9191,3684,5.39,False
9191,2683,5.39,False
9191,9990,5.39,False
9191,5260,5.39,False
9191,4749,5.39,False
9191,2757,5.39,False
9191,3957,5.39,False
9191,2622,5.39,False
9191,999,5.39,False
9191,5535,5.39,False
9191,8745,5.39,False
9191,7969,5.39,False
9191,1627,5.39,False
9191,8928,5.39,False
9191,2506,5.39,False
1959,9216,295.17,False
8343,9993,409.25,False
1971,9876,251.27,False
3519,7076,444.85,False
4419,8981,470.41,False
6328,2953,131.71,False
8688,5360,142.24,False
8688,7098,142.24,False
8688,8077,142.24,False
8688,6264,142.24,False
8688,7751,142.24,False
8688,8456,142.24,False
8688,5961,142.24,False
8688,9512,142.24,False
8688,392,142.24,False
8688,2194,142.24,False
8688,475,142.24,False
8688,4741,142.24,False
8688,7964,142.24,False
8688,9328,142.24,False
8688,3753,142.24,False
8688,7604,142.24,False
8688,4989,142.24,False
3065,8299,22.62,False
3065,1664,22.62,False
3065,9898,22.62,False
3065,9942,22.62,False
3065,4881,22.62,False
3065,5425,22.62,False
3065,6516,22.62,False
3065,5051,22.62,False
2561,9444,494.17,False
9682,9246,102.02,False
9682,4175,102.02,False
9682,9986,102.02,False
9682,9667,102.02,False
9682,6530,102.02,False
9682,9228,102.02,False
9682,9646,102.02,False
9682,3860,102.02,False
9682,7203,102.02,False
9682,7225,102.02,False
9682,4311,102.02,False
9682,3560,102.02,False
9682,7041,102.02,False
9682,6709,102.02,False
9682,4106,102.02,False
9682,7759,102.02,False
9682,9938,102.02,False
9682,9179,102.02,False
9682,4562,102.02,False
9682,6147,102.02,False
9682,7775,102.02,False
9682,9952,102.02,False
9682,9170,102.02,False
9682,9395,102.02,False
9682,7174,102.02,False
9682,3306,102.02,False
9682,1347,102.02,False
9682,3401,102.02,False
9682,9604,102.02,False
9682,8856,102.02,False
9682,9626,102.02,False
9682,6338,102.02,False
9682,4999,102.02,False
9682,1946,102.02,False
9682,1747,102.02,False
1484,541,587.17,False
2227,9987,1047.93,False
9427,9345,436.14,False
1787,9783,166.44,False
1787,9965,166.44,False
1787,8900,166.44,False
1787,9956,166.44,False
1787,9241,166.44,False
1787,9086,166.44,False
1073,6275,20.6,False
1073,9909,20.6,False
1073,9973,20.6,False
1073,9928,20.6,False
1073,9481,20.6,False
6030,2547,15.4,False
6030,9304,15.4,False
6030,8007,15.4,False
6030,9998,15.4,False
6030,9503,15.4,False
6030,3919,15.4,False
6030,3022,15.4,False
6030,3634,15.4,False
6030,9990,15.4,False
6030,9396,15.4,False
5913,2048,219.47,False
6770,9993,161.58,False
6770,1445,161.58,False
6770,8997,161.58,False
6770,9998,161.58,False
6770,7424,161.58,False
6770,8554,161.58,False
6770,9946,161.58,False
6770,9427,161.58,False
6770,9559,161.58,False
6770,5879,161.58,False
6770,8153,161.58,False
4102,4590,21.95,False
4102,2526,21.95,False
4102,6676,21.95,False
4102,7439,21.95,False
4102,5833,21.95,False
4102,3162,21.95,False
4102,5957,21.95,False
4102,806,21.95,False
4102,9152,21.95,False
3376,7301,945.21,False
6616,5959,132.03,False
6616,4073,132.03,False
6616,8244,132.03,False
6616,9047,132.03,False
6616,7572,132.03,False
6616,9276,132.03,False
6616,9855,132.03,False
6616,9632,132.03,False
6616,8554,132.03,False
6616,4057,132.03,False
6616,5246,132.03,False
6519,9919,506.82,False
5080,3305,19.54,False
5080,9992,19.54,False
5080,8881,19.54,False
5080,4275,19.54,False
5080,9623,19.54,False
5080,612,19.54,False
5080,5863,19.54,False
5080,7936,19.54,False
5080,9891,19.54,False
6601,7484,159.11,False
6601,2898,159.11,False
6601,9893,159.11,False
6601,9277,159.11,False
6601,2655,159.11,False
6601,7157,159.11,False
6601,9588,159.11,False
6601,7830,159.11,False
6601,4348,159.11,False
6601,9959,159.11,False
6601,9729,159.11,False
4747,8014,184.77,False
4747,9111,184.77,False
4747,3612,184.77,False
4747,8879,184.77,False
4747,7271,184.77,False
4747,2050,184.77,False
4747,9937,184.77,False
4747,7905,184.77,False
4747,6529,184.77,False
1405,9543,565.45,False
3200,9389,349.31,False
4481,7792,431.04,False
2047,595,18.53,False
2047,9156,18.53,False
2047,678,18.53,False
2047,1331,18.53,False
2047,8957,18.53,False
2047,6305,18.53,False
6138,2921,16.94,False
6138,7892,16.94,False
6138,5672,16.94,False
6138,3566,16.94,False
6138,9910,16.94,False
6138,831,16.94,False
6138,2540,16.94,False
6138,4974,16.94,False
6138,8658,16.94,False
6138,7294,16.94,False
2162,9332,25.76,False
2162,7059,25.76,False
2162,6288,25.76,False
2162,1283,25.76,False
2162,9181,25.76,False
2162,7260,25.76,False
9729,9960,103.44,False
9729,6773,103.44,False
9729,9228,103.44,False
9729,8972,103.44,False
9729,3024,103.44,False
9729,9000,103.44,False
9729,4849,103.44,False
9729,651,103.44,False
9729,875,103.44,False
9729,315,103.44,False
9729,932,103.44,False
9729,9979,103.44,False
9729,8209,103.44,False
9729,9914,103.44,False
9729,7835,103.44,False
9729,9934,103.44,False
9729,3811,103.44,False
9729,8804,103.44,False
9729,4481,103.44,False
9729,4020,103.44,False
9729,5033,103.44,False
9729,7133,103.44,False
9729,4100,103.44,False
9729,5178,103.44,False
9729,9976,103.44,False
9729,9754,103.44,False
9729,4267,103.44,False
9729,2581,103.44,False
9729,9692,103.44,False
9729,5271,103.44,False
9729,5827,103.44,False
9729,1744,103.44,False
9729,9909,103.44,False
9729,1784,103.44,False
9729,7227,103.44,False
9729,9823,103.44,False
9729,9428,103.44,False
9729,5405,103.44,False
6453,8553,416.66,False
5557,7708,555.59,False
576,9465,490.69,False
5085,440,13.12,False
5085,9982,13.12,False
5085,8259,13.12,False
5085,9984,13.12,False
5085,9688,13.12,False
5085,756,13.12,False
5085,4325,13.12,False
5085,6538,13.12,False
5085,4308,13.12,False
9258,4370,683.63,False
6580,6241,557.39,False
9745,7188,184.44,False
9745,6055,184.44,False
9745,5066,184.44,False
9745,6077,184.44,False
9745,9602,184.44,False
9745,6434,184.44,False
9745,8511,184.44,False
9745,2570,184.44,False
9745,8570,184.44,False
9745,9363,184.44,False
9745,6172,184.44,False
9745,2865,184.44,False
9745,2864,184.44,False
9745,1199,184.44,False
9745,5434,184.44,False
9745,9836,184.44,False
9745,5897,184.44,False
9745,9738,184.44,False
9745,9999,184.44,False
9745,5217,184.44,False
9745,6704,184.44,False
9745,8882,184.44,False
9745,8541,184.44,False
9745,8288,184.44,False
9745,9950,184.44,False
9745,7432,184.44,False
9745,7798,184.44,False
9745,9754,184.44,False
9745,6587,184.44,False
9745,1275,184.44,False
9745,8080,184.44,False
9745,8383,184.44,False
9745,9374,184.44,False
9745,9594,184.44,False
9745,7808,184.44,False
9745,2559,184.44,False
9745,7702,184.44,False
9745,4733,184.44,False
9745,5845,184.44,False
9745,7726,184.44,False
6686,3914,159.58,False
6686,5086,159.58,False
6686,6089,159.58,False
6686,9711,159.58,False
6686,9080,159.58,False
6686,6984,159.58,False
6686,8631,159.58,False
6686,8643,159.58,False
6686,7896,159.58,False
6686,4534,159.58,False
6686,4847,159.58,False
9330,9884,265.52,False
7180,980,8.57,False
7180,3514,8.57,False
7180,9992,8.57,False
7180,3622,8.57,False
7180,8898,8.57,False
7180,9998,8.57,False
7180,7985,8.57,False
7180,9539,8.57,False
7180,7934,8.57,False
7180,9917,8.57,False
7180,7273,8.57,False
7180,7580,8.57,False
8771,8585,168.13,False
8771,9987,168.13,False
8771,9932,168.13,False
8771,4045,168.13,False
8771,6574,168.13,False
8771,7124,168.13,False
8771,9600,168.13,False
8771,8621,168.13,False
8771,7180,168.13,False
8771,9022,168.13,False
8771,495,168.13,False
8771,3526,168.13,False
8771,2941,168.13,False
8771,1244,168.13,False
8771,7117,168.13,False
8771,8724,168.13,False
8771,6835,168.13,False
8771,9717,168.13,False
1438,1654,431.91,False
4071,7340,17.67,False
4071,9447,17.67,False
4071,6178,17.67,False
4071,9094,17.67,False
4071,6425,17.67,False
4071,5854,17.67,False
4071,4128,17.67,False
4071,4414,17.67,False
6437,1998,571.38,False
7896,8453,214.35,False
1992,3306,270.94,False
5636,9695,147.72,False
5636,5650,147.72,False
5636,7763,147.72,False
5636,1983,147.72,False
5636,2620,147.72,False
5636,1253,147.72,False
5636,9724,147.72,False
5636,4513,147.72,False
5636,1109,147.72,False
9362,9466,308.04,False
6206,9421,678.11,False
4998,4260,396.3,False
4393,4948,209.71,False
9580,5481,400.6,False
6899,9991,376.5,False
4852,9991,306.98,False
3654,9972,188.13,False
3654,7483,188.13,False
3654,2138,188.13,False
3654,9711,188.13,False
3654,8642,188.13,False
3654,7523,188.13,False
3654,9527,188.13,False
3654,4935,188.13,False
4807,8772,390.2,False
3589,6608,560.15,False
3248,8014,359.82,False
1663,8447,188.53,False
1663,4387,188.53,False
1663,1297,188.53,False
1663,6328,188.53,False
1663,4778,188.53,False
1663,6194,188.53,False
3642,5174,151.33,False
3642,2602,151.33,False
3642,3029,151.33,False
3642,2951,151.33,False
3642,8205,151.33,False
3642,7324,151.33,False
3642,9890,151.33,False
3642,8394,151.33,False
3364,970,268.76,False
2710,9992,170.14,False
2710,8831,170.14,False
2710,9995,170.14,False
2710,1386,170.14,False
2710,9848,170.14,False
2710,4601,170.14,False
2710,2538,170.14,False
2993,8640,294.98,False
8646,6472,157.08,False
8646,6691,157.08,False
8646,6572,157.08,False
8646,7212,157.08,False
8646,5431,157.08,False
8646,4520,157.08,False
8646,2020,157.08,False
8646,3251,157.08,False
8646,2745,157.08,False
8646,2675,157.08,False
8646,4852,157.08,False
8646,4402,157.08,False
8646,9757,157.08,False
8646,5910,157.08,False
8646,8218,157.08,False
8646,8938,157.08,False
8646,4756,157.08,False
1814,1987,367.1,False
8911,7682,342.2,False
3058,9799,25.17,False
3058,9931,25.17,False
3058,3413,25.17,False
3058,3311,25.17,False
3058,8566,25.17,False
3058,3453,25.17,False
3058,2045,25.17,False
5745,9135,165.03,False
5745,9931,165.03,False
5745,9635,165.03,False
5745,8645,165.03,False
5745,2257,165.03,False
5745,105,165.03,False
5745,9742,165.03,False
5745,6235,165.03,False
5745,9528,165.03,False
5745,8407,165.03,False
8047,9984,13.98,False
8047,5245,13.98,False
8047,7830,13.98,False
8047,7062,13.98,False
8047,6041,13.98,False
8047,793,13.98,False
8047,3915,13.98,False
8047,1510,13.98,False
8047,9902,13.98,False
8047,9999,13.98,False
8047,5777,13.98,False
8047,7878,13.98,False
8047,9989,13.98,False
8047,1538,13.98,False
7512,1118,486.98,False
2129,9278,17.89,False
2129,7672,17.89,False
2129,8049,17.89,False
2129,3484,17.89,False
2129,9583,17.89,False
2129,9904,17.89,False
7584,5352,512.4,False
6401,3449,524.67,False
9412,5680,471.88,False
5915,99,272.45,False
9642,7241,159.52,False
9642,9983,159.52,False
9642,5781,159.52,False
9642,7980,159.52,False
9642,6333,159.52,False
9642,9920,159.52,False
9642,4473,159.52,False
9642,7245,159.52,False
9642,9943,159.52,False
9642,5400,159.52,False
9642,9666,159.52,False
9642,9721,159.52,False
9642,2375,159.52,False
9642,2195,159.52,False
9642,3838,159.52,False
9642,334,159.52,False
9642,2884,159.52,False
9642,6789,159.52,False
9642,9934,159.52,False
9642,1815,159.52,False
9642,4427,159.52,False
9642,6989,159.52,False
9642,3636,159.52,False
9642,9839,159.52,False
9642,8024,159.52,False
9642,7137,159.52,False
9642,9094,159.52,False
9642,5126,159.52,False
9642,8615,159.52,False
9642,7722,159.52,False
9642,6732,159.52,False
9642,9527,159.52,False
9642,9926,159.52,False
1102,2412,26.29,False
1102,9765,26.29,False
1102,9518,26.29,False
1102,9978,26.29,False
1102,4438,26.29,False
334,5164,129.57,False
1548,9950,439.54,False
4786,8464,159.83,False
4786,9531,159.83,False
4786,2316,159.83,False
4786,9882,159.83,False
4786,9920,159.83,False
4786,7017,159.83,False
4786,9489,159.83,False
4786,9743,159.83,False
4786,2980,159.83,False
7521,8443,426.05,False
5318,3504,104.99,False
7034,5294,12.87,False
7034,9210,12.87,False
7034,9893,12.87,False
7034,9555,12.87,False
7034,4234,12.87,False
7034,8291,12.87,False
7034,8745,12.87,False
7034,7626,12.87,False
7034,294,12.87,False
7034,8142,12.87,False
7034,3901,12.87,False
7437,1921,587.39,False
511,3938,424.64,False
8734,9971,106.87,False
8734,8421,106.87,False
8734,9994,106.87,False
8734,7331,106.87,False
8734,5671,106.87,False
8734,7499,106.87,False
8734,9514,106.87,False
8734,5783,106.87,False
8734,9723,106.87,False
8734,6796,106.87,False
8734,8753,106.87,False
8734,2363,106.87,False
8734,7590,106.87,False
8734,9077,106.87,False
8734,6601,106.87,False
8734,947,106.87,False
8734,3408,106.87,False
5474,1833,572.71,False
5264,9146,1397.55,False
9228,9982,651.43,False
3523,9620,433.04,False
950,9993,314.1,False
9468,8751,540.35,False
6852,7275,361.8,False
3437,9311,531.1,False
8520,6031,598.32,False
2697,2081,127.88,False
2697,2658,127.88,False
2697,9645,127.88,False
2697,7711,127.88,False
2697,7845,127.88,False
2697,9807,127.88,False
2697,591,127.88,False
991,5089,320.14,False
6596,5075,540.96,False
2186,9564,33.29,False
2186,8432,33.29,False
2186,9387,33.29,False
2186,2742,33.29,False
2186,1496,33.29,False
2186,4811,33.29,False
338,801,157.98,False
757,9469,172.46,False
757,9539,172.46,False
757,2839,172.46,False
757,5877,172.46,False
757,9926,172.46,False
2914,7809,393.35,False
6164,1855,12.9,False
6164,5461,12.9,False
6164,9249,12.9,False
6164,7653,12.9,False
6164,8347,12.9,False
6164,9888,12.9,False
6164,9984,12.9,False
6164,6247,12.9,False
6164,7469,12.9,False
6164,1560,12.9,False
9911,709,314.45,False
9911,4294,314.45,False
9911,9983,314.45,False
6771,7890,165.25,False
6771,6361,165.25,False
6771,9931,165.25,False
6771,5169,165.25,False
6771,9958,165.25,False
6771,988,165.25,False
6771,5931,165.25,False
6771,9966,165.25,False
6771,50,165.25,False
6771,6758,165.25,False
6771,4823,165.25,False
1829,709,283.72,False
3033,9530,2.74,True
370,9662,1713.59,False
19,9612,95.11,False
19,3143,95.11,False
4934,6054,252.8,False
3780,9795,155.72,False
3780,8709,155.72,False
3780,6993,155.72,False
3780,324,155.72,False
3780,4389,155.72,False
3780,9856,155.72,False
3780,8647,155.72,False
3780,5999,155.72,False
3588,465,415.54,False
2441,7132,544.94,False
9693,8018,159.42,False
9693,7941,159.42,False
9693,8774,159.42,False
9693,9006,159.42,False
9693,5061,159.42,False
9693,9141,159.42,False
9693,1558,159.42,False
9693,9919,159.42,False
9693,8907,159.42,False
9693,1512,159.42,False
9693,3434,159.42,False
9693,1475,159.42,False
9693,5159,159.42,False
9693,9979,159.42,False
9693,9716,159.42,False
9693,8844,159.42,False
9693,9911,159.42,False
9693,9955,159.42,False
9693,4502,159.42,False
9693,7779,159.42,False
9693,9557,159.42,False
9693,8424,159.42,False
9693,7875,159.42,False
9693,6126,159.42,False
9693,9952,159.42,False
9693,2976,159.42,False
9693,1720,159.42,False
9693,2710,159.42,False
9693,3323,159.42,False
9693,6875,159.42,False
9693,8437,159.42,False
9693,9747,159.42,False
9693,9923,159.42,False
9693,4812,159.42,False
9693,9827,159.42,False
9693,9806,159.42,False
1636,1503,118.31,False
1636,9992,118.31,False
1636,7287,118.31,False
1636,920,118.31,False
1636,1272,118.31,False
1636,2649,118.31,False
3740,6285,172.64,False
3740,9685,172.64,False
3740,9683,172.64,False
3740,1450,172.64,False
3740,9845,172.64,False
3740,5758,172.64,False
3740,8309,172.64,False
3740,5172,172.64,False
3740,7805,172.64,False
9311,7178,583.97,False
1832,6919,262.54,False
6100,6185,11.79,False
6100,7571,11.79,False
6100,9991,11.79,False
6100,7213,11.79,False
6100,7279,11.79,False
6100,9996,11.79,False
6100,4875,11.79,False
6100,8316,11.79,False
6100,6978,11.79,False
6100,6618,11.79,False
9398,8596,873.15,False
101,4010,61.5,False
101,9954,61.5,False
101,8447,61.5,False
9893,5140,239.78,False
9893,7640,239.78,False
9893,9981,239.78,False
4724,8099,142.39,False
4724,8303,142.39,False
4724,9533,142.39,False
4724,3201,142.39,False
4724,656,142.39,False
4724,7712,142.39,False
4724,4367,142.39,False
4724,2938,142.39,False
4724,4756,142.39,False
4724,394,142.39,False
181,9985,40.52,False
181,6862,40.52,False
181,9182,40.52,False
181,4500,40.52,False
7970,9036,239.33,False
1573,8442,538.46,False
6141,8067,13.84,False
6141,9954,13.84,False
6141,8799,13.84,False
6141,9864,13.84,False
6141,4455,13.84,False
6141,4367,13.84,False
6141,3310,13.84,False
6141,9449,13.84,False
6141,1041,13.84,False
6141,5518,13.84,False
7347,4063,891.57,False
7691,8134,181.86,False
7691,9400,181.86,False
7691,9557,181.86,False
7691,8422,181.86,False
7691,9220,181.86,False
7691,8285,181.86,False
7691,3207,181.86,False
7691,2214,181.86,False
7691,5346,181.86,False
7691,9417,181.86,False
7691,9967,181.86,False
7691,3831,181.86,False
7691,9907,181.86,False
6718,2227,161.61,False
6718,9425,161.61,False
6718,2564,161.61,False
6718,9578,161.61,False
6718,5346,161.61,False
6718,8182,161.61,False
6718,9054,161.61,False
6718,9891,161.61,False
6718,7691,161.61,False
6718,5958,161.61,False
6718,8283,161.61,False
7142,9542,14.9,False
7142,7374,14.9,False
7142,8962,14.9,False
7142,1709,14.9,False
7142,9616,14.9,False
7142,8659,14.9,False
7142,8219,14.9,False
7142,7975,14.9,False
7142,9837,14.9,False
7142,9944,14.9,False
7142,7526,14.9,False
7142,7948,14.9,False
8461,9872,543.02,False
4142,740,23.29,False
4142,6762,23.29,False
4142,9700,23.29,False
4142,930,23.29,False
4142,5630,23.29,False
4142,9836,23.29,False
4142,8504,23.29,False
4142,9492,23.29,False
3420,9796,452.02,False
5078,9993,20.94,False
5078,8550,20.94,False
5078,8645,20.94,False
5078,1287,20.94,False
5078,4994,20.94,False
5078,4863,20.94,False
5078,6679,20.94,False
5078,7914,20.94,False
5078,8905,20.94,False
6252,9421,935.66,False
6405,376,476.64,False
8179,9344,10.76,False
8179,9333,10.76,False
8179,9551,10.76,False
8179,7983,10.76,False
8179,9404,10.76,False
8179,7850,10.76,False
8179,6896,10.76,False
8179,3383,10.76,False
8179,7932,10.76,False
8179,9889,10.76,False
8179,2807,10.76,False
8179,5525,10.76,False
8179,6728,10.76,False
8179,1108,10.76,False
5024,3902,16.76,False
5024,1249,16.76,False
5024,3118,16.76,False
5024,7562,16.76,False
5024,9634,16.76,False
5024,5894,16.76,False
5024,9434,16.76,False
5024,9148,16.76,False
5024,8857,16.76,False
5024,5787,16.76,False
8763,9993,119.58,False
8763,9972,119.58,False
8763,8231,119.58,False
8763,8088,119.58,False
8763,8688,119.58,False
8763,9005,119.58,False
8763,7016,119.58,False
8763,7610,119.58,False
8763,9571,119.58,False
8763,3748,119.58,False
8763,1855,119.58,False
8763,2325,119.58,False
8763,8090,119.58,False
8763,7844,119.58,False
8763,9803,119.58,False
8763,8846,119.58,False
8763,5953,119.58,False
8763,8658,119.58,False
5451,8024,490.79,False
2586,9985,569.8,False
5503,9862,423.95,False
3827,8809,234.8,False
9636,9982,197.94,False
9636,6075,197.94,False
9636,9100,197.94,False
9636,9640,197.94,False
9636,7620,197.94,False
9636,6258,197.94,False
9636,2372,197.94,False
9636,1084,197.94,False
9636,7161,197.94,False
9636,9462,197.94,False
9636,494,197.94,False
9636,2348,197.94,False
9636,8902,197.94,False
9636,7414,197.94,False
9636,7219,197.94,False
9636,7856,197.94,False
9636,4228,197.94,False
9636,6628,197.94,False
9636,9476,197.94,False
9636,3290,197.94,False
9636,5153,197.94,False
9636,7553,197.94,False
9636,8788,197.94,False
9636,6269,197.94,False
9636,9116,197.94,False
9636,8580,197.94,False
9636,9790,197.94,False
9636,2811,197.94,False
9636,943,197.94,False
9636,8638,197.94,False
9636,7449,197.94,False
9636,9926,197.94,False
2480,7594,452.01,False
3987,575,261.98,False
5088,7682,20.96,False
5088,542,20.96,False
5088,9205,20.96,False
5088,9833,20.96,False
5088,9995,20.96,False
5088,9137,20.96,False
5088,4057,20.96,False
5088,4972,20.96,False
5088,846,20.96,False
1059,6252,30.17,False
1059,9579,30.17,False
1059,7886,30.17,False
1059,9989,30.17,False
1059,9121,30.17,False
9478,4573,501.1,False
3670,9653,143.91,False
3670,7567,143.91,False
3670,9688,143.91,False
3670,8412,143.91,False
3670,8083,143.91,False
3670,4446,143.91,False
3670,9031,143.91,False
3670,1526,143.91,False
502,5839,401.98,False
595,8883,552.02,False
3331,7235,168.64,False
9631,8970,137.3,False
9631,7442,137.3,False
9631,9782,137.3,False
9631,9167,137.3,False
9631,8413,137.3,False
9631,9446,137.3,False
9631,9468,137.3,False
9631,9589,137.3,False
9631,1312,137.3,False
9631,1850,137.3,False
9631,6524,137.3,False
9631,8800,137.3,False
9631,9977,137.3,False
9631,8922,137.3,False
9631,4326,137.3,False
9631,2629,137.3,False
9631,639,137.3,False
9631,8883,137.3,False
9631,9994,137.3,False
9631,6146,137.3,False
9631,9951,137.3,False
9631,2363,137.3,False
9631,3033,137.3,False
9631,8042,137.3,False
9631,5491,137.3,False
9631,3826,137.3,False
9631,3949,137.3,False
9631,821,137.3,False
9631,669,137.3,False
9631,7249,137.3,False
9631,9207,137.3,False
9631,9428,137.3,False
9631,5823,137.3,False
9631,2979,137.3,False
9631,9926,137.3,False
9631,1647,137.3,False
1025,9960,39.8,False
1025,9871,39.8,False
1025,8248,39.8,False
1025,7556,39.8,False
1025,6558,39.8,False
759,9015,180.89,False
759,7353,180.89,False
759,9995,180.89,False
759,5219,180.89,False
759,9790,180.89,False
3861,8265,347.58,False
4717,6483,131.3,False
4717,9751,131.3,False
4717,9311,131.3,False
4717,8573,131.3,False
4717,9539,131.3,False
4717,9804,131.3,False
4717,8812,131.3,False
4717,4416,131.3,False
5479,9189,477.48,False
2030,7990,22.98,False
2030,7494,22.98,False
2030,3523,22.98,False
2030,4300,22.98,False
2030,6677,22.98,False
2030,272,22.98,False
2030,8095,22.98,False
9163,9762,6.65,False
9163,9862,6.65,False
9163,8069,6.65,False
9163,4780,6.65,False
9163,8221,6.65,False
9163,6047,6.65,False
9163,3782,6.65,False
9163,9347,6.65,False
9163,9963,6.65,False
9163,9974,6.65,False
9163,8053,6.65,False
9163,6908,6.65,False
9163,8908,6.65,False
9163,2575,6.65,False
9163,8439,6.65,False
9163,7689,6.65,False
9163,9669,6.65,False
9163,9999,6.65,False
9163,7218,6.65,False
9163,3823,6.65,False
9163,9509,6.65,False
4108,6240,13.81,False
4108,9015,13.81,False
4108,9338,13.81,False
4108,5993,13.81,False
4108,5047,13.81,False
4108,5159,13.81,False
4108,6291,13.81,False
4108,5094,13.81,False
5233,2900,937.53,False
2761,388,143.72,False
2761,7410,143.72,False
2761,8887,143.72,False
2761,8196,143.72,False
2761,3755,143.72,False
2761,6849,143.72,False
2761,8261,143.72,False
1746,6312,182.44,False
1746,9930,182.44,False
1746,1661,182.44,False
1746,5569,182.44,False
1746,9626,182.44,False
1746,6936,182.44,False
1034,4283,31.26,False
1034,1325,31.26,False
1034,9783,31.26,False
1034,6357,31.26,False
1034,4009,31.26,False
3218,5483,307.46,False
8189,7981,9.74,False
8189,8540,9.74,False
8189,9711,9.74,False
8189,6003,9.74,False
8189,9699,9.74,False
8189,9791,9.74,False
8189,6949,9.74,False
8189,6619,9.74,False
8189,3148,9.74,False
8189,2037,9.74,False
8189,5038,9.74,False
8189,9889,9.74,False
8189,9768,9.74,False
8189,9938,9.74,False
2752,3869,106.91,False
2752,5793,106.91,False
2752,3313,106.91,False
2752,9655,106.91,False
2752,2474,106.91,False
2752,2907,106.91,False
2752,945,106.91,False
9646,5683,188.13,False
9646,7466,188.13,False
9646,9987,188.13,False
9646,9921,188.13,False
9646,6574,188.13,False
9646,8777,188.13,False
9646,9962,188.13,False
9646,2031,188.13,False
9646,9340,188.13,False
9646,9085,188.13,False
9646,8908,188.13,False
9646,554,188.13,False
9646,2643,188.13,False
9646,2464,188.13,False
9646,8923,188.13,False
9646,8646,188.13,False
9646,9812,188.13,False
9646,3776,188.13,False
9646,4888,188.13,False
9646,9819,188.13,False
9646,6507,188.13,False
9646,9532,188.13,False
9646,8644,188.13,False
9646,6467,188.13,False
